,,,"bought the apex ad-2600 from amazon in 12/03 mainly on price , $ 49.99 - $ 10 rebate = $ 39.99 .",det####ad-2600####the######nn####ad-2600####apex######dobj####bought####ad-2600######prep_from####bought####amazon######prep_in####amazon####12\/03######dep####bought####mainly######prep_on####bought####price######appos####price####$######num####$####49.99######dep####bought####$######num####$####10######partmod####$####rebate######dep####$####=######ccomp####rebate####$######num####$####39.99
,,,that was a mistake .,nsubj####mistake####that######cop####mistake####was######det####mistake####a
dvd,,,"we tried the `` finding nemo `` dvd and when we got to ~ chapter 28 , the frames started to freeze for no reason .",nsubj####tried####we######det####dvd####the######nn####dvd####finding######amod####dvd####nemo######dobj####tried####dvd######advmod####got####when######nsubj####got####we######xsubj####~####we######dep####started####got######aux####~####to######xcomp####got####~######dobj####~####chapter######num####chapter####28######det####frames####the######nsubj####started####frames######xsubj####freeze####frames######conj_and####tried####started######aux####freeze####to######xcomp####started####freeze######det####reason####no######prep_for####freeze####reason
,,,"cleaned the dvd , tried again , no luck .",det####dvd####the######nsubj####luck####dvd######partmod####dvd####tried######advmod####tried####again######det####luck####no######xcomp####cleaned####luck
,,,"i pulled out our old non-progressive scan toshiba , hooked it back-up and the `` finding nemo `` dvd works fine .",nsubj####pulled####i######prt####pulled####out######poss####toshiba####our######amod####toshiba####old######amod####toshiba####non-progressive######amod####toshiba####scan######dobj####pulled####toshiba######dep####pulled####hooked######iobj####hooked####it######dobj####hooked####back-up######det####dvd####the######nn####dvd####finding######nn####dvd####nemo######nsubj####works####dvd######conj_and####pulled####works######acomp####works####fine
,,,i agree with previous posts that you get what you pay for .,dep####agree####i######amod####posts####previous######prep_with####agree####posts######complm####get####that######nsubj####get####you######ccomp####agree####get######dep####pay####what######nsubj####pay####you######ccomp####get####pay######prep####pay####for
player,,,i can 't rate it one star only because when it does work it 's pretty good .,nsubj####t####i######aux####t####can######nsubj####it####rate######xcomp####t####it######num####star####one######dep####only####star######advmod####t####only######mark####good####because######advmod####does####when######nsubj####does####it######dep####good####does######dobj####does####work######nsubj####good####it######cop####good####'s######advmod####good####pretty######advcl####t####good
player,,,only owned it about two weeks so i expect we 're looking at getting another progressive scan_dvd player of higher quality very soon .,advmod####owned####only######nsubj####owned####it######advmod####weeks####about######num####weeks####two######dep####expect####weeks######advmod####expect####so######nsubj####expect####i######dep####owned####expect######nsubj####looking####we######aux####looking####'re######ccomp####expect####looking######prepc_at####looking####getting######det####player####another######amod####player####progressive######amod####player####scan_dvd######dobj####getting####player######amod####quality####higher######prep_of####player####quality######advmod####soon####very######advmod####getting####soon
,,,"i purchased the ad 2600 from another company last month and was very satisfied with my purchase , until last night .",nsubj####purchased####i######nsubj####satisfied####i######det####ad####the######dobj####purchased####ad######num####ad####2600######det####company####another######prep_from####purchased####company######amod####month####last######dep####company####month######auxpass####satisfied####was######advmod####satisfied####very######conj_and####purchased####satisfied######poss####purchase####my######prep_with####satisfied####purchase######dep####satisfied####until######amod####night####last######pobj####until####night
,,,i was watching pirates of the caribbean and decided to watch the extras_disc .,nsubj####watching####i######nsubj####decided####i######xsubj####watch####i######aux####watching####was######dobj####watching####pirates######det####caribbean####the######prep_of####pirates####caribbean######conj_and####watching####decided######aux####watch####to######xcomp####decided####watch######det####extras_disc####the######dobj####watch####extras_disc
"player, no disc",,,"the player kept displaying `` no disc `` , so i tried the disc in another machine and sure as @ # * !",det####player####the######nsubj####kept####player######xcomp####kept####displaying######det####disc####no######dobj####displaying####disc######advmod####tried####so######nsubj####tried####i######nsubj####sure####i######rcmod####disc####tried######det####disc####the######dobj####tried####disc######det####machine####another######prep_in####tried####machine######rcmod####disc####sure######conj_and####tried####sure######quantmod####\*####@######dep####\*###########prep_as####sure####\*
,,,it worked .,nsubj####worked####it
,,,i even went as far as calling the technical support_number on the disc .,nsubj####went####i######advmod####went####even######advmod####far####as######advmod####went####far######prepc_as####went####calling######det####support_number####the######amod####support_number####technical######dobj####calling####support_number######det####disc####the######prep_on####calling####disc
,,,the person_i talked to suggested i take the dvd_player back and swap it out with another .,det####person_i####the######nsubj####talked####person_i######amod####i####suggested######prep_to####talked####i######ccomp####talked####take######det####dvd_player####the######dobj####take####dvd_player######advmod####take####back######ccomp####talked####swap######conj_and####take####swap######dobj####swap####it######prt####swap####out######prep_with####swap####another
,,,the other company is currently `` out of stock `` so i ordered another from amazon and will be taking the original back to the competitor_today .,det####company####the######amod####company####other######nsubj####i####company######cop####i####is######advmod####i####currently######prep_out_of####i####stock######advmod####i####so######ccomp####i####ordered######dobj####ordered####another######prep_from####ordered####amazon######aux####taking####will######aux####taking####be######ccomp####i####taking######conj_and####ordered####taking######det####back####the######amod####back####original######dobj####taking####back######det####competitor_today####the######prep_to####taking####competitor_today
,,,hopefully the replacement from amazon will work just fine .,advmod####work####hopefully######det####replacement####the######nsubj####work####replacement######prep_from####replacement####amazon######aux####work####will######advmod####fine####just######acomp####work####fine
,,,if not i will avoid apex products in the future .,mark####i####if######neg####i####not######csubj####avoid####i######aux####avoid####will######nn####products####apex######dobj####avoid####products######det####future####the######prep_in####avoid####future
player,,,"besides the one_problem , this machine is amazing !",det####one_problem####the######prep_besides####amazing####one_problem######det####machine####this######nsubj####amazing####machine######cop####amazing####is
,play,,"it plays everything , even vcd 's .",nsubj####plays####it######dobj####plays####everything######advmod####everything####even######poss####everything####vcd
,,,if only it played stand alone avi files .,mark####played####if######advmod####played####only######nsubj####played####it######csubj####stand####played######advmod####stand####alone######nn####files####avi######dobj####stand####files
,,,if no problems occur with replacement_unit i will keep the 4 star_rating .,mark####occur####if######det####problems####no######nsubj####occur####problems######csubj####keep####occur######amod####i####replacement_unit######prep_with####occur####i######aux####keep####will######det####star_rating####the######num####star_rating####4######dobj####keep####star_rating
,,,if problem occurs again i will repost my new rating .,mark####occurs####if######nsubj####occurs####problem######advcl####repost####occurs######advmod####occurs####again######nsubj####repost####i######aux####repost####will######poss####rating####my######amod####rating####new######dobj####repost####rating
,,player,i will never use all the `` whistles and bells `` this machine is capable of .,nsubj####use####i######aux####use####will######neg####use####never######nsubj####whistles####all######det####whistles####the######xcomp####use####whistles######xcomp####use####bells######conj_and####whistles####bells######det####machine####this######nsubj####capable####machine######cop####capable####is######ccomp####use####capable######prep####capable####of
,,player,but for what i do use it is perfect .,cc####perfect####but######dep####perfect####for######dobj####do####what######nsubj####do####i######pcomp####for####do######dobj####do####use######nsubj####perfect####it######cop####perfect####is
,,,"i was , however .",nsubj####was####i######dep####was####however
,,,somewhat disappointed that i could not `` hook up `` to my sony_multi brand_remote commander .,advmod####disappointed####somewhat######dep####hook####that######nsubj####hook####i######aux####hook####could######neg####hook####not######dep####disappointed####hook######prt####hook####up######poss####commander####my######nn####commander####sony_multi######nn####commander####brand_remote######prep_to####hook####commander
,,,small problem .,amod####problem####small
,,,"hi , many people are saying , `` you get what you pay for , i guess . ``"
,,,well that is not true .,advmod####true####well######nsubj####true####that######cop####true####is######neg####true####not
,,,you could have paid more and got a lot less .,nsubj####paid####you######nsubj####got####you######aux####paid####could######aux####paid####have######advmod####paid####more######conj_and####paid####got######dep####lot####a######measure####less####lot######dep####got####less
,,,i paid $ 49 and now it 's $ 125 !,nsubj####paid####i######dobj####paid####$######num####$####49######advmod####$####now######nsubj####$####it######cop####$####'s######conj_and####paid####$######num####$####125
,,,"you have to ask yourself , `` how much money is dissapointment worth ? ``"
,,,"because , you will be dissapointed .",prep####dissapointed####because######nsubjpass####dissapointed####you######aux####dissapointed####will######auxpass####dissapointed####be
,,,"then you can say , `` my dissapointment only cost $ 39 . ``"
,,,i think a $ 39 dissapointment is better then a $ 125 dissapointment !,dep####think####i######det####dissapointment####a######amod####dissapointment####$######dep####$####39######nsubj####dissapointment####dissapointment######cop####dissapointment####is######advmod####then####better######advmod####dissapointment####then######det####dissapointment####a######num####dissapointment####$######number####$####125######ccomp####think####dissapointment
,,,"so , without further adoo .",dep####so####without######pobj####without####further######amod####further####adoo
"freeze, player",,,"1 ) frame_freezes and the family yells , `` dad ! somethings wrong with the dvd_player ! come quick ! ``"
remote,,,"2 ) the remote works , but then it does not work , and you are left standing there thinking you are doing something wrong .",dep####works####2######det####remote####the######nsubj####works####remote######advmod####work####then######nsubj####work####it######aux####work####does######neg####work####not######conj_but####works####work######nsubjpass####left####you######auxpass####left####are######conj_but####works####left######conj_and####work####left######xcomp####left####standing######expl####thinking####there######dep####standing####thinking######nsubj####doing####you######aux####doing####are######ccomp####thinking####doing######nsubj####wrong####something######xcomp####doing####wrong
,,,3 ) you must press the play_button and hold it for a couple of seconds otherwise it will not work and you will think the whole unit is broken .,dep####press####3######nsubj####press####you######nsubj####hold####you######aux####press####must######det####play_button####the######dobj####press####play_button######conj_and####press####hold######dobj####hold####it######det####couple####a######prep_for####hold####couple######prep_of####couple####seconds######advmod####work####otherwise######nsubj####work####it######aux####work####will######neg####work####not######rcmod####seconds####work######nsubj####think####you######aux####think####will######rcmod####seconds####think######conj_and####work####think######det####unit####the######amod####unit####whole######nsubjpass####broken####unit######auxpass####broken####is######ccomp####think####broken
,,,"4 ) it did play my jpeg_photos but wow , trying to figure it out was really something !",dep####play####4######nsubj####play####it######aux####play####did######poss####jpeg_photos####my######dobj####play####jpeg_photos######xsubj####figure####wow######nsubj####something####wow######partmod####wow####trying######aux####figure####to######xcomp####trying####figure######dobj####figure####it######prt####figure####out######cop####something####was######advmod####something####really######conj_but####play####something
universal remote control,,,5 ) this apex_model 2600 will not work with my universal remote control .,nsubj####work####5######det####2600####this######amod####2600####apex_model######pobj####-RRB-####2600######aux####work####will######neg####work####not######poss####control####my######amod####control####universal######amod####control####remote######prep_with####work####control
,,,i_dare you to surf the net and find the code .,nsubj####surf####you######aux####surf####to######xcomp####i_dare####surf######det####net####the######dobj####surf####net######conj_and####i_dare####find######det####code####the######dobj####find####code
,,,"you will be told goldstar_codes work , and you will be told zenith_codes will work , and radio_shack will give you apex codes but they will not work .",nsubjpass####told####you######aux####told####will######auxpass####told####be######amod####work####goldstar_codes######dobj####told####work######nsubjpass####told####you######aux####told####will######auxpass####told####be######conj_and####told####told######nsubj####work####zenith_codes######aux####work####will######dep####told####work######nsubj####give####radio_shack######aux####give####will######dep####told####give######conj_and####work####give######iobj####give####you######nn####codes####apex######dobj####give####codes######nsubj####work####they######aux####work####will######neg####work####not######dep####told####work######conj_but####work####work
code,,,finally you will read a post somewhere that all codes are useless for the apex 2600 .,advmod####read####finally######nsubj####read####you######aux####read####will######det####post####a######dep####somewhere####post######advmod####read####somewhere######complm####useless####that######det####codes####all######nsubj####useless####codes######cop####useless####are######ccomp####read####useless######det####apex####the######prep_for####useless####apex######num####apex####2600
,,,and then you will start to belive them .,dep####and####then######dobj####start####then######nsubj####start####you######xsubj####belive####you######aux####start####will######rcmod####then####start######aux####belive####to######xcomp####start####belive######dobj####belive####them
,,,if this is your fist_dvd player .,mark####player####if######nsubj####player####this######cop####player####is######poss####player####your######amod####player####fist_dvd
,,,save yourself some aggrivation .,iobj####save####yourself######det####aggrivation####some######dobj####save####aggrivation
,,,bought two ad2600 's for christmas .,csubj####'s####bought######num####ad2600####two######dobj####bought####ad2600######prep_for####'s####christmas
player,,,"one still works fine , the other quit after one day .",nsubj####works####one######advmod####works####still######ccomp####quit####works######acomp####works####fine######det####other####the######nsubj####quit####other######prep_after####quit####one######tmod####quit####day
manual,,,owner 's manual has substandard troubleshooting guide .,poss####manual####owner######nsubj####has####manual######amod####guide####substandard######nn####guide####troubleshooting######dobj####has####guide
,customer service,,apex 's website is down and they wo n't answer their phone .,poss####website####apex######nsubj####down####website######cop####down####is######nsubj####answer####they######aux####answer####wo######neg####answer####n't######conj_and####down####answer######poss####phone####their######dobj####answer####phone
player,,,the dvd_player is fine .,det####dvd_player####the######nsubj####fine####dvd_player######cop####fine####is
,,,to get back to the menu of the dvd you have to press `` menu `` on the remote while the dvd is playing .,aux####get####to######dep####have####get######prt####get####back######det####menu####the######prep_to####get####menu######det####dvd####the######prep_of####menu####dvd######nsubj####have####you######xsubj####press####you######aux####press####to######xcomp####have####press######dobj####press####menu######det####remote####the######prep_on####menu####remote######mark####playing####while######det####dvd####the######nsubj####playing####dvd######aux####playing####is######advcl####press####playing
,,,"if the dvd is stopped , it will display `` playback only `` .",mark####is####if######det####dvd####the######nsubj####is####dvd######dep####is####stopped######nsubj####display####it######aux####display####will######dep####stopped####display######dobj####display####playback######advmod####playback####only
,,,"little inconveinent , but unlike other players i only paid 40 $ .",amod####i####little######amod####i####inconveinent######conj_but####inconveinent####unlike######amod####i####unlike######amod####players####other######prep_unlike####inconveinent####players######nsubj####paid####i######advmod####paid####only######num####$####40######dobj####paid####$
,,,i purchased one of these to replace an ailing_dvd player that 's a few years old .,nsubj####purchased####i######dobj####purchased####one######prep_of####one####these######aux####replace####to######xcomp####purchased####replace######det####player####an######amod####player####ailing_dvd######dobj####replace####player######nsubj####old####player######cop####old####'s######det####years####a######amod####years####few######attr####old####years######tmod####old####years######rcmod####player####old
,,player,"of course , i was hesitant given the price , but i 've been extremely impressed since receiving it , and bought a second one as a christmas_present for my parents .",prep_of####hesitant####course######nsubj####hesitant####i######cop####hesitant####was######prep####hesitant####given######det####price####the######dep####given####price######nsubj####impressed####i######nsubj####bought####i######aux####impressed####'ve######cop####impressed####been######advmod####impressed####extremely######conj_but####hesitant####impressed######prepc_since####impressed####receiving######dobj####receiving####it######conj_but####hesitant####bought######conj_and####impressed####bought######det####one####a######amod####one####second######dobj####bought####one######det####christmas_present####a######prep_as####bought####christmas_present######poss####parents####my######prep_for####christmas_present####parents
picture,,,"the picture is perfect , although i 'm not watching on an hdtv .",det####picture####the######nsubj####perfect####picture######cop####perfect####is######mark####watching####although######nsubj####watching####i######aux####watching####'m######neg####watching####not######advcl####perfect####watching######det####hdtv####an######prep_on####watching####hdtv
,loading,,it seems to be a little slow when identifying a new disc that 's inserted - maybe 10 seconds of wait .,nsubj####seems####it######xsubj####slow####it######aux####slow####to######cop####slow####be######dep####little####a######measure####slow####little######xcomp####seems####slow######advmod####identifying####when######advcl####slow####identifying######det####disc####a######amod####disc####new######dobj####identifying####disc######nsubjpass####inserted####disc######auxpass####inserted####'s######rcmod####disc####inserted######advmod####seconds####maybe######num####seconds####10######dep####disc####seconds######prep_of####seconds####wait
,,,"also , if you 're an audiophile , you 'll want to get your own cables because the supplied ones are thin and short .",advmod####want####also######mark####audiophile####if######nsubj####audiophile####you######cop####audiophile####'re######det####audiophile####an######advcl####want####audiophile######nsubj####want####you######xsubj####get####you######aux####want####'ll######aux####get####to######xcomp####want####get######poss####cables####your######amod####cables####own######dobj####get####cables######mark####thin####because######det####ones####the######amod####ones####supplied######nsubj####thin####ones######nsubj####short####ones######cop####thin####are######advcl####get####thin######advcl####get####short######conj_and####thin####short
player,,,"but , dollar for dollar , this dvd_player is probably the best out there .",cc####best####but######dep####best####dollar######prep_for####best####dollar######det####dvd_player####this######nsubj####best####dvd_player######cop####best####is######advmod####best####probably######det####best####the######prep####best####out######pobj####out####there
,,,i bought this for my dad for christmas .,nsubj####bought####i######dobj####bought####this######poss####dad####my######prep_for####bought####dad######prep_for####bought####christmas
picture,,,"when i hooked it up it only produced sound - a cd played fine , but with a dvd_i only got the audio - no picture !",advmod####hooked####when######nsubj####hooked####i######dep####produced####hooked######dobj####hooked####it######prt####hooked####up######nsubj####produced####it######advmod####produced####only######xcomp####produced####sound######det####cd####a######nsubj####played####cd######nsubj####got####cd######parataxis####sound####played######dep####played####fine######det####dvd_i####a######prep_with####got####dvd_i######advmod####got####only######parataxis####sound####got######conj_but####played####got######det####audio####the######dobj####got####audio######det####picture####no######dobj####sound####picture
,,,let 's face it - when you want to watch a movie you want to see a picture .,nsubj####face####'s######ccomp####let####face######dobj####face####it######advmod####want####when######nsubj####want####you######xsubj####watch####you######advcl####face####want######parataxis####face####want######aux####watch####to######xcomp####want####watch######det####movie####a######dobj####watch####movie######dobj####want####movie######nsubj####want####you######xsubj####see####you######rcmod####movie####want######aux####see####to######xcomp####want####see######det####picture####a######dobj####see####picture
,,,as i travelled internationally and did n't want to haul it back on a plane with me it was an expensive addition to the recycling bin .,mark####traveled####as######nsubj####traveled####i######nsubj####want####i######xsubj####haul####i######advcl####addition####traveled######advmod####traveled####internationally######aux####want####did######neg####want####n't######conj_and####traveled####want######advcl####addition####want######aux####haul####to######xcomp####want####haul######dobj####haul####it######prt####haul####back######det####plane####a######prep_on####haul####plane######prep_with####plane####me######nsubj####addition####it######cop####addition####was######det####addition####an######amod####addition####expensive######det####bin####the######amod####bin####recycling######prep_to####addition####bin
,,,had to buy my dad a different dvd_player locally ( panasonic ) which worked just fine .,aux####buy####to######xcomp####had####buy######poss####dad####my######dep####buy####dad######det####dvd_player####a######amod####dvd_player####different######dobj####buy####dvd_player######nsubj####worked####dvd_player######advmod####dvd_player####locally######dep####dvd_player####panasonic######rcmod####dvd_player####worked######advmod####fine####just######acomp####worked####fine
,,,save your cash - go for a brand that actually cares about their reputation .,poss####cash####your######dobj####save####cash######dep####save####go######nsubj####cares####go######det####brand####a######prep_for####go####brand######advmod####cares####actually######rcmod####go####cares######poss####reputation####their######prep_about####cares####reputation
,,,bought one for $ 49.99 .,dobj####bought####one######prep_for####bought####$######num####$####49.99
"dvd,cd, no disc",,,"seemed like a good deal , but this pos frequently can not recognize dvds and music_cds -- takes a long time_loading and then concludes , `` no disc `` .",csubj####like####seemed######det####deal####a######amod####deal####good######dobj####like####deal######det####pos####this######nsubj####recognize####pos######advmod####recognize####frequently######aux####recognize####can######neg####recognize####not######conj_but####like####recognize######dobj####recognize####dvds######dobj####recognize####music_cds######conj_and####dvds####music_cds######advmod####concludes####takes######det####time_loading####a######amod####time_loading####long######nsubj####concludes####time_loading######conj_and####time_loading####then######nsubj####concludes####then######parataxis####like####concludes######det####disc####no######dobj####concludes####disc
,,,sent_mine back .,advmod####sent_mine####back
,,,i 'd look elsewhere .,nsubj####look####i######aux####look####'d######advmod####look####elsewhere
dvd player,,,"granted , i have only used this dvd_player for about 2 hours setting it up for my mom for christmas , but that was long enough for me to find problems with this dvd_player .",ccomp####used####granted######nsubj####used####i######aux####used####have######advmod####used####only######det####dvd_player####this######dobj####used####dvd_player######quantmod####2####about######num####hours####2######prep_for####used####hours######xcomp####used####setting######dobj####setting####it######prt####setting####up######poss####mom####my######prep_for####setting####mom######prep_for####mom####christmas######nsubj####was####that######xsubj####find####that######conj_but####used####was######advmod####enough####long######advmod####was####enough######prep_for####was####me######aux####find####to######xcomp####was####find######dobj####find####problems######det####dvd_player####this######prep_with####find####dvd_player
menu,,,"first , the player did not allow me to access the menus of dvds .",advmod####allow####first######det####player####the######nsubj####allow####player######aux####allow####did######neg####allow####not######nsubj####access####me######aux####access####to######xcomp####allow####access######det####menus####the######dobj####access####menus######prep_of####menus####dvds
,,,"when i hit `` menu `` it told me , `` playback only . ``"
,,,i actually had to re-open the drawer and close it to get back to the dvd_menu .,nsubj####had####i######xsubj####re-open####i######advmod####had####actually######aux####re-open####to######xcomp####had####re-open######det####drawer####the######dobj####re-open####drawer######xcomp####had####close######conj_and####re-open####close######nsubj####get####it######aux####get####to######xcomp####close####get######prt####get####back######det####dvd_menu####the######prep_to####get####dvd_menu
,,menu,this is extemely lame .,nsubj####lame####this######cop####lame####is######advmod####lame####extemely
remote,,,the remote is flimsy-feeling and awkward to use .,det####remote####the######nsubj####flimsy-feeling####remote######nsubj####awkward####remote######cop####flimsy-feeling####is######conj_and####flimsy-feeling####awkward######aux####use####to######xcomp####flimsy-feeling####use
remote,,,"in addition , it only seems to work if you 're about five feet away from the player , although that may have been just the batteries that came with it .",prep_in####seems####addition######nsubj####seems####it######xsubj####work####it######advmod####seems####only######aux####work####to######xcomp####seems####work######mark####'re####if######nsubj####'re####you######advcl####work####'re######quantmod####five####about######num####feet####five######dep####'re####feet######det####player####the######prep_away_from####'re####player######mark####batteries####although######nsubj####batteries####that######aux####batteries####may######aux####batteries####have######cop####batteries####been######advmod####batteries####just######det####batteries####the######advcl####seems####batteries######nsubj####came####batteries######rcmod####batteries####came######prep_with####came####it
dvd,,,the player does seem to play dvds adequately enough .,det####player####the######nsubj####seem####player######xsubj####play####player######aux####seem####does######aux####play####to######xcomp####seem####play######dobj####play####dvds######advmod####play####adequately######dobj####play####enough
,,,"it also has an optical out , which it should .",nsubj####has####it######advmod####has####also######det####out####an######amod####out####optical######dobj####has####out######dobj####should####out######rel####should####which######nsubj####should####it######rcmod####out####should
,,,"i think for about $ 40 more , you can probably find a much better dvd_player than this though .",nsubj####think####i######ccomp####find####think######quantmod####$####about######prep_for####think####$######number####$####40######dep####think####more######nsubj####find####you######aux####find####can######advmod####find####probably######det####dvd_player####a######advmod####better####much######amod####dvd_player####better######dobj####find####dvd_player######prep_than####dvd_player####this######advmod####find####though
,,,"i purchased the apex 2600 after reading good reviews of it , both here and in other places .",nsubj####purchased####i######det####apex####the######dobj####purchased####apex######num####apex####2600######prepc_after####purchased####reading######amod####reviews####good######dobj####reading####reviews######prep_of####reviews####it######dep####it####both######dep####both####here######dep####it####in######conj_and####both####in######amod####places####other######pobj####in####places
,player,,"after less than 24 hours it turned out to be a huge disappointment , for myself and for my parents , for whom it was a gift .",dep####than####less######quantmod####24####than######num####hours####24######prep_after####turned####hours######nsubj####turned####it######xsubj####disappointment####it######prt####turned####out######aux####disappointment####to######cop####disappointment####be######det####disappointment####a######amod####disappointment####huge######xcomp####turned####disappointment######prep_for####disappointment####myself######poss####parents####my######prep_for####disappointment####parents######conj_and####myself####parents######rel####gift####whom######nsubj####gift####it######cop####gift####was######det####gift####a######rcmod####parents####gift
dvd,,,"it played only one out of three dvd 's without problems , the other two being afflicted by a number of glitches .",nsubj####played####it######advmod####one####only######nsubj####'s####one######num####dvd####three######prep_out_of####one####dvd######ccomp####played####'s######prep_without####'s####problems######det####two####the######amod####two####other######appos####problems####two######auxpass####afflicted####being######partmod####two####afflicted######det####number####a######agent####afflicted####number######prep_of####number####glitches
dvd,,,"both of the problem_dvd 's would repeatedly freeze during playback , while the counter on the player kept going .",nsubj####freeze####both######det####problem_dvd####the######prep_of####both####problem_dvd######aux####freeze####would######advmod####freeze####repeatedly######prep_during####freeze####playback######mark####kept####while######det####counter####the######nsubj####kept####counter######det####player####the######prep_on####counter####player######advcl####freeze####kept######xcomp####kept####going
speed,,,one also exhibited extremely slow speed when going to the menu .,nsubj####exhibited####one######advmod####exhibited####also######advmod####slow####extremely######amod####speed####slow######dobj####exhibited####speed######advmod####going####when######advcl####exhibited####going######det####menu####the######prep_to####going####menu
,,,"these problems were consistent , and also not present on another dvd_player .",det####problems####these######nsubj####consistent####problems######nsubj####present####problems######cop####consistent####were######advmod####present####also######neg####present####not######conj_and####consistent####present######det####dvd_player####another######prep_on####present####dvd_player
door,,,the dvd_door would scratch the top of the disc every time it closed .,det####dvd_door####the######nsubj####scratch####dvd_door######aux####scratch####would######dep####closed####scratch######det####top####the######iobj####scratch####top######det####disc####the######prep_of####top####disc######det####time####every######dobj####scratch####time######nsubj####closed####it
"size,remote layout",,,"there were a few attractive features , such as the small size and the layout of the remote .",expl####were####there######det####features####a######amod####features####few######amod####features####attractive######nsubj####were####features######det####size####the######amod####size####small######prep_such_as####features####size######det####layout####the######prep_such_as####features####layout######conj_and####size####layout######det####remote####the######prep_of####layout####remote
player,,,"all in all , trying to save some money on this player resulted in me shelling a great deal more when i purchased a much nicer_dvd vcr_combo player to make up for blazing crappiness of this very embarassing gift .",nsubj####resulted####all######prep_in####all####all######xsubj####save####all######partmod####all####trying######aux####save####to######xcomp####trying####save######det####money####some######dobj####save####money######det####player####this######prep_on####save####player######nsubj####shelling####me######prepc_in####resulted####shelling######det####deal####a######amod####deal####great######dobj####shelling####deal######advmod####shelling####more######advmod####purchased####when######nsubj####purchased####i######dep####more####purchased######det####player####a######advmod####nicer_dvd####much######amod####player####nicer_dvd######nn####player####vcr_combo######dobj####purchased####player######aux####make####to######infmod####player####make######prt####make####up######prepc_for####make####blazing######dobj####blazing####crappiness######det####gift####this######advmod####embarassing####very######amod####gift####embarassing######prep_of####crappiness####gift
player,,,"i was impressed by this very inexpensive player.for the first three hours , and then it died .",dep####died####for######det####hours####the######amod####hours####first######num####hours####three######pobj####for####hours######conj_and####for####then######dep####died####then######nsubj####died####it
,,,"i was told that it is no longer available , so there must be something really wrong with it .",nsubjpass####told####i######auxpass####told####was######complm####available####that######nsubj####available####it######cop####available####is######advmod####available####no######advmod####no####longer######ccomp####told####available######dep####told####so######expl####something####there######aux####something####must######cop####something####be######ccomp####told####something######advmod####wrong####really######amod####something####wrong######prep_with####something####it
player,,,i looked into buying an inexpensive dvd_player that had more than the standard set of features and this item seemed to be the best in that category .,nsubj####looked####i######prepc_into####looked####buying######det####dvd_player####an######amod####dvd_player####inexpensive######dobj####buying####dvd_player######nsubj####seemed####dvd_player######aux####seemed####had######advmod####seemed####more######dep####more####than######det####set####the######amod####set####standard######pobj####than####set######prep_of####set####features######det####item####this######prep_of####set####item######conj_and####features####item######rcmod####dvd_player####seemed######aux####best####to######cop####best####be######det####best####the######xcomp####seemed####best######det####category####that######prep_in####best####category
,,player,i just hooked it up and everything seemed to be going fine .,nsubj####hooked####i######advmod####hooked####just######dobj####hooked####it######prt####hooked####up######nsubj####seemed####everything######xsubj####going####everything######conj_and####hooked####seemed######aux####going####to######aux####going####be######xcomp####seemed####going######acomp####going####fine
"noise, external display",,,"there are a couple of quirks that were a bit annoying like having to actually press the power_button before the tray will open ( my prev . machine did it automatically ) , and the fact that the external display is too small and too faded to read from any significant distance .",nsubj####did####machine######dep####did####it######prep####did####automatically######det####fact####the######nsubj####read####fact######complm####small####that######det####display####the######amod####display####external######nsubjpass####small####display######nsubjpass####faded####display######auxpass####small####is######cop####small####is######advmod####small####too######dep####fact####small######advmod####faded####too######dep####fact####faded######conj_and####small####faded######prep####faded####to######conj_and####did####read######det####distance####any######amod####distance####significant######prep_from####read####distance
"look,feature",,,"still , i was willing to overlook those things as this unit looks sleek and has a myriad of features !",advmod####willing####still######nsubj####willing####i######cop####willing####was######aux####overlook####to######xcomp####willing####overlook######det####things####those######dobj####overlook####things######mark####looks####as######det####unit####this######nsubj####looks####unit######nsubj####has####unit######advcl####overlook####looks######dobj####looks####sleek######advcl####overlook####has######conj_and####looks####has######det####myriad####a######dobj####has####myriad######prep_of####myriad####features
,,,so i pop-in my first dvd and start to watch .,nsubj####pop-in####i######nsubj####start####i######xsubj####watch####i######poss####dvd####my######amod####dvd####first######dobj####pop-in####dvd######conj_and####pop-in####start######aux####watch####to######xcomp####start####watch
freeze,,,i get to chapter 34 and everything_freezes !,dep####get####i######prep_to####get####chapter######num####chapter####34######prep_to####get####everything_freezes######conj_and####chapter####everything_freezes
,,,"ok , that happens , so i try to skip the chapter .",nsubj####happens####ok######nsubj####try####ok######xsubj####skip####ok######rcmod####ok####happens######advmod####i####so######advmod####try####i######aux####skip####to######xcomp####try####skip######det####chapter####the######dobj####skip####chapter
,,,nothing !
,,player,i try navigating to a chapter past 34 via the menu and it would n't do it !,nsubj####try####i######xcomp####try####navigating######det####chapter####a######prep_to####navigating####chapter######prep_past####navigating####34######det####menu####the######prep_via####34####menu######nsubj####do####it######aux####do####would######neg####do####n't######conj_and####try####do######dobj####do####it
,,player,"i try navigating using the player 's built in menu , and it still would n't work !",dep####try####i######dep####try####navigating######xcomp####navigating####using######det####player####the######nsubjpass####built####player######auxpass####built####'s######dep####using####built######prep_in####built####menu######nsubj####work####it######advmod####work####still######aux####work####would######neg####work####n't######dep####using####work######conj_and####built####work
,,,my next thought was that the dvd must be damaged .,poss####thought####my######amod####thought####next######nsubj####was####thought######complm####damaged####that######det####dvd####the######nsubjpass####damaged####dvd######aux####damaged####must######auxpass####damaged####be######ccomp####was####damaged
